Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,sz_all,sz_50,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
600887,伊利股份,食品制造业,C14,2014-47,2014-11-21 00:00:00,-0.026688,1.3916,2.2732,18608,62955,25,60,14,192,1353,524,263,566,2653107,3691
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-47,2014-11-21 00:00:00,0.008496,1.3916,2.2732,6973,8002,,,,,231,77,67,87,480318,869
600999,招商证券,资本市场服务,J67,2014-47,2014-11-21 00:00:00,0.092715,1.3916,2.2732,8560,47032,,,,,522,167,99,256,2594076,1065
601006,大秦铁路,铁路运输业,G53,2014-47,2014-11-21 00:00:00,0.023179,1.3916,2.2732,9818,29920,17,91,1,228,458,167,92,199,1291558,1895
601088,中国神华,煤炭开采和洗选业,B06,2014-47,2014-11-21 00:00:00,-0.029697,1.3916,2.2732,7971,20793,,,,,718,211,284,223,792113,1050
601166,兴业银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.014733,1.3916,2.2732,11629,174327,,,,,1117,324,257,536,2677868,3613
601169,北京银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.007264,1.3916,2.2732,6216,64202,23,20,1,52,229,62,48,119,370799,430
601186,中国铁建,土木工程建筑业,E48,2014-47,2014-11-21 00:00:00,0.038292,1.3916,2.2732,11537,53896,,,,,1018,359,195,464,1831060,2135
601288,农业银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.037453,1.3916,2.2732,9861,455538,,,,,789,241,193,355,1536487,1998
601318,中国平安,保险业,J68,2014-47,2014-11-21 00:00:00,-0.012351,1.3916,2.2732,11156,81576,6,4,0,64,1046,346,178,522,6684382,18700
601328,交通银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.036957,1.3916,2.2732,8161,416583,,,,,525,173,139,213,1049286,1056
601336,新华保险,保险业,J68,2014-47,2014-11-21 00:00:00,0.077577,1.3916,2.2732,2927,28607,,,,,91,21,21,49,198110,169
601377,兴业证券,资本市场服务,J67,2014-47,2014-11-21 00:00:00,0.117291,1.3916,2.2732,20362,66765,60,110,23,367,1268,455,245,568,4009309,6453
601390,中国中铁,土木工程建筑业,E48,2014-47,2014-11-21 00:00:00,0.035211,1.3916,2.2732,19254,67113,,,,,1033,430,223,380,1490804,2033
601398,工商银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.013228,1.3916,2.2732,8539,861086,,,,,323,111,61,151,746220,408
601601,中国太保,保险业,J68,2014-47,2014-11-21 00:00:00,-0.011252,1.3916,2.2732,4671,13504,,,,,185,54,31,100,377476,421
601628,中国人寿,保险业,J68,2014-47,2014-11-21 00:00:00,0.014134,1.3916,2.2732,4845,67799,,,,,218,75,33,110,449081,799
601668,中国建筑,土木工程建筑业,E48,2014-47,2014-11-21 00:00:00,-0.0475,1.3916,2.2732,16962,51693,22,41,5,118,1151,312,327,512,2164093,3401
601669,中国电建,土木工程建筑业,E48,2014-47,2014-11-21 00:00:00,-0.007426,1.3916,2.2732,11507,30599,,,,,903,307,215,381,1815304,4496
601788,光大证券,资本市场服务,J67,2014-47,2014-11-21 00:00:00,0.1,1.3916,2.2732,7442,35222,58,141,13,471,393,141,54,198,1275455,1389
601800,中国交建,土木工程建筑业,E48,2014-47,2014-11-21 00:00:00,0.049128,1.3916,2.2732,9534,26619,,,,,671,215,161,295,1337871,2282
601818,光大银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.033003,1.3916,2.2732,9236,161151,,,,,746,242,213,291,1201485,1897
601857,中国石油,石油和天然气开采业,B07,2014-47,2014-11-21 00:00:00,-0.010217,1.3916,2.2732,8149,31442,,,,,535,164,133,238,560341,730
601901,方正证券,资本市场服务,J67,2014-47,2014-11-21 00:00:00,0.039381,1.3916,2.2732,12158,43625,,,,,910,260,252,398,1541143,2094
601988,中国银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,-0.045307,1.3916,2.2732,14067,486864,,,,,796,221,233,342,1548282,1684
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-47,2014-11-21 00:00:00,-0.038079,1.3916,2.2732,19421,56346,36,62,9,137,1669,408,510,751,2930898,4917
601998,中信银行,货币金融服务,J66,2014-47,2014-11-21 00:00:00,0.003945,1.3916,2.2732,7847,193618,,,,,204,59,50,95,566194,343
600000,浦发银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.149212,1.9901,3.3155,,,27,140,1,210,1837,698,313,826,6643316,7456
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2014-48,2014-11-28 00:00:00,0.060403,1.9901,3.3155,56719,118432,,,,,2422,759,571,1092,6849805,8992
600015,华夏银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.163429,1.9901,3.3155,9395,82755,,,,,743,247,173,323,1641224,2211
600016,民生银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.119084,1.9901,3.3155,27358,285367,,,,,899,300,202,397,1697436,1976
600018,上港集团,水上运输业,G55,2014-48,2014-11-28 00:00:00,0.007005,1.9901,3.3155,21250,46304,,,,,903,240,264,399,1549497,1517
600028,中国石化,石油和天然气开采业,B07,2014-48,2014-11-28 00:00:00,0.052734,1.9901,3.3155,14390,46239,,,,,678,240,140,298,1405241,1437
600029,南方航空,航空运输业,G56,2014-48,2014-11-28 00:00:00,0.179487,1.9901,3.3155,14155,109352,22,61,19,221,478,109,133,236,851430,818
600030,中信证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.108542,1.9901,3.3155,47997,168296,,,,,1709,589,390,730,6076968,11007
600036,招商银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.125,1.9901,3.3155,17800,624772,,,,,412,143,82,187,1236188,964
600048,保利地产,房地产业,K70,2014-48,2014-11-28 00:00:00,0.22449,1.9901,3.3155,18303,58807,,,,,775,285,132,358,1544939,1243
600050,中国联通,电信、广播电视和卫星传输服务,I63,2014-48,2014-11-28 00:00:00,0.082645,1.9901,3.3155,18026,218516,,,,,978,350,236,392,1514958,1559
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2014-48,2014-11-28 00:00:00,-0.015044,1.9901,3.3155,14636,31866,,,,,776,169,213,394,1698726,2501
600104,上汽集团,汽车制造业,C36,2014-48,2014-11-28 00:00:00,0.025402,1.9901,3.3155,9182,24105,15,27,2,75,203,64,29,110,621728,631
600109,国金证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.123766,1.9901,3.3155,16428,65896,,,,,511,161,100,250,1167052,1409
600111,北方稀土,有色金属冶炼及压延加工业,C32,2014-48,2014-11-28 00:00:00,0.022263,1.9901,3.3155,21524,21892,,,,,745,202,225,318,1621862,2400
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-48,2014-11-28 00:00:00,0.074233,1.9901,3.3155,15798,41230,,,,,383,124,87,172,1015415,1375
600256,广汇能源,石油和天然气开采业,B07,2014-48,2014-11-28 00:00:00,0.008906,1.9901,3.3155,15013,33536,,,,,1167,284,355,528,1580438,2945
600406,国电南瑞,软件和信息技术服务业,I65,2014-48,2014-11-28 00:00:00,0.010237,1.9901,3.3155,7967,20291,,,,,201,56,70,75,508173,477
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2014-48,2014-11-28 00:00:00,0.019324,1.9901,3.3155,4835,9606,,,,,103,31,29,43,214023,273
600518,康美药业,医药制造业,C27,2014-48,2014-11-28 00:00:00,0.012987,1.9901,3.3155,10377,29210,,,,,649,137,227,285,1062888,1287
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2014-48,2014-11-28 00:00:00,0.017697,1.9901,3.3155,8137,26962,,,,,290,106,72,112,1578978,570
600547,山东黄金,有色金属矿采选业,B09,2014-48,2014-11-28 00:00:00,0.100302,1.9901,3.3155,11484,38252,26,146,4,314,832,336,122,374,3055363,3005
600583,海油工程,开采辅助活动,B11,2014-48,2014-11-28 00:00:00,0.012723,1.9901,3.3155,11493,25837,,,,,803,239,248,316,1563423,2282
600585,海螺水泥,非金属矿物制品业,C30,2014-48,2014-11-28 00:00:00,0.060606,1.9901,3.3155,11078,27667,,,,,484,147,116,221,711121,1133
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2014-48,2014-11-28 00:00:00,0.266001,1.9901,3.3155,14064,112476,151,1311,32,1541,966,279,219,468,2783517,3042
600690,青岛海尔,电气机械及器材制造业,C38,2014-48,2014-11-28 00:00:00,0.003519,1.9901,3.3155,8126,18703,,,,,289,88,87,114,551424,716
600795,国电电力,电力、热力生产和供应业,D44,2014-48,2014-11-28 00:00:00,0.03125,1.9901,3.3155,17601,46144,,,,,659,171,211,277,1090003,1605
600837,海通证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.146709,1.9901,3.3155,25443,108774,4,14,2,57,853,285,188,380,2671015,4985
600887,伊利股份,食品制造业,C14,2014-48,2014-11-28 00:00:00,-0.010887,1.9901,3.3155,17096,58300,,,,,1287,389,286,612,2334417,4708
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-48,2014-11-28 00:00:00,0.018315,1.9901,3.3155,7943,9152,,,,,453,118,141,194,947479,1623
600999,招商证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.221549,1.9901,3.3155,13374,79108,,,,,752,262,154,336,2501437,1653
601006,大秦铁路,铁路运输业,G53,2014-48,2014-11-28 00:00:00,0.033441,1.9901,3.3155,9179,42607,21,20,4,73,169,64,35,70,451617,477
601088,中国神华,煤炭开采和洗选业,B06,2014-48,2014-11-28 00:00:00,0.063872,1.9901,3.3155,9020,24468,7,8,6,36,581,209,148,224,917596,1630
601166,兴业银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.134579,1.9901,3.3155,16440,206573,,,,,1644,567,366,711,3896390,4937
601169,北京银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.119512,1.9901,3.3155,7249,83782,24,58,14,215,279,87,59,133,727396,878
601186,中国铁建,土木工程建筑业,E48,2014-48,2014-11-28 00:00:00,0.236879,1.9901,3.3155,17644,88163,,,,,1401,562,268,571,2741784,3727
601288,农业银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.108949,1.9901,3.3155,13450,524864,,,,,814,274,163,377,3041020,10028
601318,中国平安,保险业,J68,2014-48,2014-11-28 00:00:00,0.128467,1.9901,3.3155,14038,94622,,,,,1209,453,164,592,2391469,4415
601328,交通银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.205418,1.9901,3.3155,10443,475362,,,,,696,248,148,300,1745027,1580
601336,新华保险,保险业,J68,2014-48,2014-11-28 00:00:00,0.322703,1.9901,3.3155,5751,39882,,,,,261,86,46,129,526160,583
601377,兴业证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.232684,1.9901,3.3155,29549,118050,,,,,1859,609,391,859,3186800,4311
601390,中国中铁,土木工程建筑业,E48,2014-48,2014-11-28 00:00:00,0.154195,1.9901,3.3155,26734,97449,16,28,1,46,1252,477,263,512,1886940,3027
601398,工商银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.08311,1.9901,3.3155,10971,897221,,,,,320,134,46,140,974045,587
601601,中国太保,保险业,J68,2014-48,2014-11-28 00:00:00,0.14367,1.9901,3.3155,6879,18291,19,85,11,143,253,66,53,134,471272,440
601628,中国人寿,保险业,J68,2014-48,2014-11-28 00:00:00,0.312427,1.9901,3.3155,8479,87322,100,306,20,566,345,131,44,170,712812,1053
601668,中国建筑,土木工程建筑业,E48,2014-48,2014-11-28 00:00:00,0.097113,1.9901,3.3155,18840,60749,14,63,11,89,1074,374,212,488,2113791,3674
601669,中国电建,土木工程建筑业,E48,2014-48,2014-11-28 00:00:00,0.052369,1.9901,3.3155,13297,36727,,,,,1277,394,313,570,2553328,9054
601688,华泰证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.330964,1.9901,3.3155,11542,92365,33,79,8,223,1154,399,173,582,3419670,6710
601788,光大证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.375617,1.9901,3.3155,13458,69390,66,123,2,199,959,314,226,419,1663457,3616
601800,中国交建,土木工程建筑业,E48,2014-48,2014-11-28 00:00:00,0.145015,1.9901,3.3155,11189,35566,19,130,14,205,906,336,205,365,2055056,3572
601818,光大银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.296928,1.9901,3.3155,14874,212819,,,,,1406,525,254,627,2788438,4159
601857,中国石油,石油和天然气开采业,B07,2014-48,2014-11-28 00:00:00,0.054194,1.9901,3.3155,11277,43516,,,,,852,289,191,372,1118096,1749
601901,方正证券,资本市场服务,J67,2014-48,2014-11-28 00:00:00,0.338295,1.9901,3.3155,22465,90089,,,,,1920,734,404,782,3691225,4308
601988,中国银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.128814,1.9901,3.3155,15513,533393,,,,,757,256,168,333,2762864,1639
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-48,2014-11-28 00:00:00,0.08778,1.9901,3.3155,25139,74803,,,,,1461,494,351,616,2930202,4726
601998,中信银行,货币金融服务,J66,2014-48,2014-11-28 00:00:00,0.200393,1.9901,3.3155,10122,214525,,,,,395,140,80,175,717937,700
600000,浦发银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.091129,1.3172,1.8324,,,7,9,2,34,1900,664,376,860,5191585,6630
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2014-49,2014-12-05 00:00:00,0.136076,1.3172,1.8324,74693,164481,,,,,2851,936,618,1297,8286371,10232
600015,华夏银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.157171,1.3172,1.8324,14426,95581,10,121,17,198,615,223,114,278,1236324,1343
600016,民生银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.240109,1.3172,1.8324,60059,360258,3,18,1,50,2025,758,370,897,5793526,4675
600018,上港集团,水上运输业,G55,2014-49,2014-12-05 00:00:00,0.083478,1.3172,1.8324,22780,48438,42,66,7,234,1009,260,313,436,1734892,2164
600028,中国石化,石油和天然气开采业,B07,2014-49,2014-12-05 00:00:00,0.217069,1.3172,1.8324,30524,106510,24,26,4,54,1182,379,254,549,2006204,2833
600029,南方航空,航空运输业,G56,2014-49,2014-12-05 00:00:00,0.171498,1.3172,1.8324,23345,152475,,,,,690,194,159,337,1452552,1704
600030,中信证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.34299,1.3172,1.8324,69295,277458,79,104,15,317,3285,1242,616,1427,9858409,11033
600036,招商银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.148148,1.3172,1.8324,28971,665959,,,,,521,178,105,238,1082525,889
600048,保利地产,房地产业,K70,2014-49,2014-12-05 00:00:00,0.072222,1.3172,1.8324,18729,59034,12,36,2,50,479,186,84,209,911723,859
600050,中国联通,电信、广播电视和卫星传输服务,I63,2014-49,2014-12-05 00:00:00,0.13486,1.3172,1.8324,29545,297565,42,288,9,384,858,300,171,387,1755528,2068
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2014-49,2014-12-05 00:00:00,0.008039,1.3172,1.8324,14747,32060,,,,,638,171,149,318,1400541,2224
600104,上汽集团,汽车制造业,C36,2014-49,2014-12-05 00:00:00,0.091001,1.3172,1.8324,10614,27078,27,19,1,496,257,95,57,105,510579,680
600109,国金证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.297012,1.3172,1.8324,20490,92435,,,,,911,321,196,394,1552755,1877
600111,北方稀土,有色金属冶炼及压延加工业,C32,2014-49,2014-12-05 00:00:00,0.071556,1.3172,1.8324,32993,33517,,,,,948,308,231,409,1584030,2661
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-49,2014-12-05 00:00:00,0.108058,1.3172,1.8324,17742,46926,,,,,747,227,196,324,1834817,2232
600256,广汇能源,石油和天然气开采业,B07,2014-49,2014-12-05 00:00:00,0.035309,1.3172,1.8324,17773,40743,,,,,1297,330,363,604,1982277,3222
600406,国电南瑞,软件和信息技术服务业,I65,2014-49,2014-12-05 00:00:00,0.023433,1.3172,1.8324,8473,21630,,,,,157,49,41,67,342488,466
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2014-49,2014-12-05 00:00:00,0.020454,1.3172,1.8324,6721,13764,,,,,184,38,57,89,405354,429
600518,康美药业,医药制造业,C27,2014-49,2014-12-05 00:00:00,0.044231,1.3172,1.8324,13628,36603,,,,,636,155,170,311,1330380,1702
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2014-49,2014-12-05 00:00:00,0.096766,1.3172,1.8324,9652,30643,47,102,14,282,267,112,34,121,416726,486
600547,山东黄金,有色金属矿采选业,B09,2014-49,2014-12-05 00:00:00,0.106535,1.3172,1.8324,23832,77760,,,,,1241,381,277,583,2228376,3420
600583,海油工程,开采辅助活动,B11,2014-49,2014-12-05 00:00:00,0.066583,1.3172,1.8324,16133,34913,,,,,692,227,173,292,1267075,1776
600585,海螺水泥,非金属矿物制品业,C30,2014-49,2014-12-05 00:00:00,0.042308,1.3172,1.8324,13764,35187,,,,,557,189,129,239,921930,1834
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2014-49,2014-12-05 00:00:00,-0.052826,1.3172,1.8324,10987,74741,,,,,633,186,177,270,1459914,1727
600690,青岛海尔,电气机械及器材制造业,C38,2014-49,2014-12-05 00:00:00,0.055523,1.3172,1.8324,8820,20876,29,26,3,63,236,74,70,92,518739,602
600795,国电电力,电力、热力生产和供应业,D44,2014-49,2014-12-05 00:00:00,0.070707,1.3172,1.8324,23424,64992,,,,,499,167,127,205,1026079,1302
600837,海通证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.239972,1.3172,1.8324,33650,185610,99,209,30,732,1963,683,432,848,7510159,5265
600887,伊利股份,食品制造业,C14,2014-49,2014-12-05 00:00:00,0.040359,1.3172,1.8324,19260,63565,,,,,866,316,187,363,1504395,2660
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2014-49,2014-12-05 00:00:00,0.159353,1.3172,1.8324,8972,10295,,,,,423,129,116,178,1034624,1611
600999,招商证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.436053,1.3172,1.8324,15578,120906,,,,,762,243,182,337,1555129,1812
601006,大秦铁路,铁路运输业,G53,2014-49,2014-12-05 00:00:00,-0.010438,1.3172,1.8324,8932,29521,,,,,309,76,95,138,614110,852
601088,中国神华,煤炭开采和洗选业,B06,2014-49,2014-12-05 00:00:00,0.122577,1.3172,1.8324,12904,39458,,,,,498,198,90,210,994550,1533
601166,兴业银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.120264,1.3172,1.8324,25592,233980,13,6,1,36,1538,537,346,655,3266357,3929
601169,北京银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.08061,1.3172,1.8324,10370,94814,,,,,451,135,118,198,864095,1036
601186,中国铁建,土木工程建筑业,E48,2014-49,2014-12-05 00:00:00,0.021789,1.3172,1.8324,19465,94294,,,,,1329,536,232,561,2395580,3403
601288,农业银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.161404,1.3172,1.8324,21686,595912,,,,,1259,448,237,574,2381731,2858
601318,中国平安,保险业,J68,2014-49,2014-12-05 00:00:00,0.191416,1.3172,1.8324,22047,143279,53,124,13,318,1169,504,180,485,3618902,3841
601328,交通银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.170412,1.3172,1.8324,18547,520799,,,,,713,240,154,319,1393517,1193
601336,新华保险,保险业,J68,2014-49,2014-12-05 00:00:00,0.012175,1.3172,1.8324,6104,42910,34,80,28,202,358,90,86,182,833651,985
601377,兴业证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.299385,1.3172,1.8324,32365,141240,,,,,1985,665,428,892,3796265,5319
601390,中国中铁,土木工程建筑业,E48,2014-49,2014-12-05 00:00:00,-0.035363,1.3172,1.8324,26691,100879,,,,,1299,391,407,501,1885243,2223
601398,工商银行,货币金融服务,J66,2014-49,2014-12-05 00:00:00,0.136139,1.3172,1.8324,19189,729322,,,,,620,208,108,304,1698348,1082
601601,中国太保,保险业,J68,2014-49,2014-12-05 00:00:00,0.106136,1.3172,1.8324,8271,22884,19,33,3,55,246,69,44,133,444512,376
601628,中国人寿,保险业,J68,2014-49,2014-12-05 00:00:00,0.142478,1.3172,1.8324,9976,95916,22,21,0,43,314,112,50,152,630809,1262
601668,中国建筑,土木工程建筑业,E48,2014-49,2014-12-05 00:00:00,0.093301,1.3172,1.8324,26578,90314,54,108,7,197,1203,435,211,557,2918239,4800
601669,中国电建,土木工程建筑业,E48,2014-49,2014-12-05 00:00:00,0.054502,1.3172,1.8324,14200,38232,,,,,1031,310,245,476,1762893,2817
601688,华泰证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.47181,1.3172,1.8324,18720,165187,,,,,2236,763,435,1038,4169742,5542
601788,光大证券,资本市场服务,J67,2014-49,2014-12-05 00:00:00,0.439549,1.3172,1.8324,17842,112261,,,,,1413,473,283,657,3142817,4272
601800,中国交建,土木工程建筑业,E48,2014-49,2014-12-05 00:00:00,-0.063325,1.3172,1.8324,10160,30041,,,,,873,224,253,396,1364553,2404
