Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
601398,工商银行,货币金融服务,J66,2015-44,30/10/2015,-0.008677,9678,895667,,,,,681,222,154,305,609700,678
601398,工商银行,货币金融服务,J66,2015-45,06/11/2015,0.017505,10192,847415,30,30,9,117,592,172,152,268,650909,724
601398,工商银行,货币金融服务,J66,2015-46,13/11/2015,-0.010753,10712,1318273,,,,,452,124,80,248,565258,857
601398,工商银行,货币金融服务,J66,2015-47,20/11/2015,0.013043,9463,917473,,,,,352,116,63,173,478994,450
601398,工商银行,货币金融服务,J66,2015-48,27/11/2015,-0.017167,8709,875079,,,,,363,117,94,152,359940,288
601398,工商银行,货币金融服务,J66,2015-49,04/12/2015,0.024017,9972,946639,,,,,458,156,114,188,472544,548
601398,工商银行,货币金融服务,J66,2015-50,11/12/2015,-0.021322,8766,891919,,,,,275,50,98,127,749840,524
601398,工商银行,货币金融服务,J66,2015-51,18/12/2015,0.006536,8559,894177,,,,,270,95,55,120,924066,615
601398,工商银行,货币金融服务,J66,2015-52,25/12/2015,0.006494,8936,849562,5,14,9,82,323,113,76,134,671869,511
601398,工商银行,货币金融服务,J66,2015-53,31/12/2015,-0.015054,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2016-02,08/01/2016,-0.026201,9518,1522384,,,,,507,150,124,233,1295729,1240
601398,工商银行,货币金融服务,J66,2016-03,15/01/2016,-0.05157,9171,1006989,,,,,425,99,114,212,965931,735
601398,工商银行,货币金融服务,J66,2016-04,22/01/2016,-0.002364,7962,1244717,,,,,309,103,70,136,688230,535
601398,工商银行,货币金融服务,J66,2016-05,29/01/2016,-0.028436,7834,897235,,,,,382,93,102,187,853261,883
601398,工商银行,货币金融服务,J66,2016-06,05/02/2016,-0.021951,6737,896343,,,,,355,106,84,165,1009149,902
601398,工商银行,货币金融服务,J66,2016-08,19/02/2016,0.002494,8711,725412,,,,,230,77,63,90,809912,492
601398,工商银行,货币金融服务,J66,2016-09,26/02/2016,0,7836,779544,,,,,277,80,76,121,886259,813
601398,工商银行,货币金融服务,J66,2016-10,04/03/2016,0.072139,8363,810972,,,,,392,116,96,180,1317512,1276
601398,工商银行,货币金融服务,J66,2016-11,11/03/2016,0.006961,8661,772167,,,,,328,116,50,162,627156,402
601398,工商银行,货币金融服务,J66,2016-12,18/03/2016,-0.009217,8055,754306,,,,,284,83,72,129,640345,395
601398,工商银行,货币金融服务,J66,2016-13,25/03/2016,-0.004651,7472,776757,,,,,242,63,52,127,705824,475
601398,工商银行,货币金融服务,J66,2016-14,01/04/2016,0.004673,7624,763891,,,,,305,100,62,143,1433017,765
601398,工商银行,货币金融服务,J66,2016-15,08/04/2016,-0.009302,5562,682309,,,,,191,58,46,87,777236,693
601398,工商银行,货币金融服务,J66,2016-16,15/04/2016,0.00939,6118,731097,,,,,247,94,62,91,1886943,2135
601398,工商银行,货币金融服务,J66,2016-17,22/04/2016,-0.004651,5721,687937,,,,,187,61,47,79,494330,274
601398,工商银行,货币金融服务,J66,2016-18,29/04/2016,-0.004673,5553,721683,,,,,1648,814,55,779,747541,545
601398,工商银行,货币金融服务,J66,2016-19,06/05/2016,-0.004695,4922,649837,,,,,1213,483,46,684,369563,295
601398,工商银行,货币金融服务,J66,2016-20,13/05/2016,-0.004717,6065,683707,,,,,869,199,60,610,584139,255
601398,工商银行,货币金融服务,J66,2016-21,20/05/2016,0.007109,5795,682061,,,,,778,135,60,583,567655,363
601398,工商银行,货币金融服务,J66,2016-22,27/05/2016,0.009412,5455,630481,,,,,647,111,105,431,488564,282
601398,工商银行,货币金融服务,J66,2016-23,03/06/2016,0.018648,5976,645529,,,,,624,55,35,534,496380,378
601398,工商银行,货币金融服务,J66,2016-24,08/06/2016,0.004577,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2016-25,17/06/2016,-0.004556,6006,720262,,,,,179,55,43,81,393518,214
601398,工商银行,货币金融服务,J66,2016-26,24/06/2016,0.006865,5982,703124,,,,,171,63,25,83,418186,267
601398,工商银行,货币金融服务,J66,2016-27,01/07/2016,0.015909,6241,711327,,,,,143,61,15,67,219101,210
601398,工商银行,货币金融服务,J66,2016-28,08/07/2016,0.011924,8813,695058,,,,,245,85,47,113,273210,341
601398,工商银行,货币金融服务,J66,2016-29,15/07/2016,0.006993,8567,677812,,,,,98,47,13,38,94263,107
601398,工商银行,货币金融服务,J66,2016-30,22/07/2016,-0.009259,7182,657058,,,,,230,68,44,118,197772,100
601398,工商银行,货币金融服务,J66,2016-31,29/07/2016,0.004673,6632,650499,,,,,133,43,24,66,113508,81
601398,工商银行,货币金融服务,J66,2016-32,05/08/2016,0.006977,5628,662932,,,,,121,49,26,46,100522,108
601398,工商银行,货币金融服务,J66,2016-33,12/08/2016,0.039261,6788,677723,,,,,164,62,25,77,139769,227
601398,工商银行,货币金融服务,J66,2016-34,19/08/2016,-0.013333,8023,695383,,,,,242,78,75,89,195103,420
601398,工商银行,货币金融服务,J66,2016-35,26/08/2016,0.013514,6646,705355,,,,,125,42,17,66,85460,113
601398,工商银行,货币金融服务,J66,2016-36,02/09/2016,0.006667,6068,724875,,,,,111,39,18,54,115411,132
601398,工商银行,货币金融服务,J66,2016-37,09/09/2016,-0.011038,5904,704814,,,,,254,64,58,132,179098,169
601398,工商银行,货币金融服务,J66,2016-38,14/09/2016,-0.024554,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2016-39,23/09/2016,0.016018,5341,770400,,,,,79,37,9,33,74803,129
601398,工商银行,货币金融服务,J66,2016-40,30/09/2016,-0.002252,4925,763572,,,,,110,41,16,53,81692,72
601398,工商银行,货币金融服务,J66,2016-42,14/10/2016,-0.002257,5049,849561,,,,,68,22,11,35,61189,38
601398,工商银行,货币金融服务,J66,2016-43,21/10/2016,-0.002262,4916,758522,,,,,116,35,20,61,109025,346
601398,工商银行,货币金融服务,J66,2016-44,28/10/2016,0.006803,5133,953058,,,,,164,61,28,75,245209,910
601398,工商银行,货币金融服务,J66,2016-45,04/11/2016,-0.006757,4844,721889,,,,,109,30,16,63,85857,78
601398,工商银行,货币金融服务,J66,2016-46,11/11/2016,0,5129,736549,,,,,132,32,38,62,98931,105
601398,工商银行,货币金融服务,J66,2016-47,18/11/2016,-0.004535,5068,695432,,,,,170,54,43,73,120140,119
601398,工商银行,货币金融服务,J66,2016-48,25/11/2016,0.025057,5880,661545,,,,,110,31,16,63,91048,153
601398,工商银行,货币金融服务,J66,2016-49,02/12/2016,0.004444,6644,716639,,,,,93,39,9,45,111629,85
601398,工商银行,货币金融服务,J66,2016-50,09/12/2016,0.015487,5801,702230,,,,,97,27,13,57,102161,100
601398,工商银行,货币金融服务,J66,2016-51,16/12/2016,-0.034858,6526,712700,,,,,175,47,39,89,97657,185
601398,工商银行,货币金融服务,J66,2016-52,23/12/2016,-0.006772,5031,727771,,,,,92,33,11,48,67663,74
601398,工商银行,货币金融服务,J66,2016-53,30/12/2016,0.002273,4673,998135,,,,,78,27,16,35,47734,65
601601,中国太保,保险业,J68,2014-01,03/01/2014,-0.043173,1575,3887,29,69,7,149,79,26,20,33,124513,282
601601,中国太保,保险业,J68,2014-02,10/01/2014,-0.038353,4055,9671,,,,,152,55,28,69,212826,346
601601,中国太保,保险业,J68,2014-03,17/01/2014,-0.00176,3613,8884,75,143,33,446,100,40,14,46,148496,149
601601,中国太保,保险业,J68,2014-04,24/01/2014,-0.001175,3891,9745,,,,,133,50,28,55,219771,316
601601,中国太保,保险业,J68,2014-05,30/01/2014,-0.037059,,,,,,,,,,,,
601601,中国太保,保险业,J68,2014-06,07/02/2014,-0.015272,2043,5994,,,,,61,25,14,22,133682,233
601601,中国太保,保险业,J68,2014-07,14/02/2014,0.027295,5864,13437,,,,,172,55,49,68,267036,366
601601,中国太保,保险业,J68,2014-08,21/02/2014,-0.009662,5468,13554,,,,,141,61,26,54,215128,299
601601,中国太保,保险业,J68,2014-09,28/02/2014,-0.018902,4797,12691,11,19,4,55,158,42,37,79,227510,352
601601,中国太保,保险业,J68,2014-10,07/03/2014,-0.022374,5162,12858,4,6,2,41,213,44,81,88,290343,464
601601,中国太保,保险业,J68,2014-11,14/03/2014,-0.039415,5250,12904,,,,,263,52,95,116,329113,420
601601,中国太保,保险业,J68,2014-12,21/03/2014,0.026473,4917,12240,,,,,220,69,45,106,410037,650
601601,中国太保,保险业,J68,2014-13,28/03/2014,0.015474,5136,13061,,,,,152,67,14,71,306220,484
601601,中国太保,保险业,J68,2014-14,04/04/2014,0.011429,5139,12589,348,279,60,991,99,37,19,43,227787,208
601601,中国太保,保险业,J68,2014-15,11/04/2014,0.08914,5512,13123,,,,,100,31,20,49,259983,577
601601,中国太保,保险业,J68,2014-16,18/04/2014,-0.050144,5499,13044,,,,,111,32,39,40,174937,175
601601,中国太保,保险业,J68,2014-17,25/04/2014,-0.012743,4597,11662,156,145,41,645,69,18,14,37,149271,512
601601,中国太保,保险业,J68,2014-18,30/04/2014,0.002459,,,,,,,,,,,,
601601,中国太保,保险业,J68,2014-19,09/05/2014,-0.010423,3954,9862,7,8,0,44,60,23,18,19,135022,114
601601,中国太保,保险业,J68,2014-20,16/05/2014,0.008055,4458,10687,31,67,5,131,49,17,18,14,102423,60
601601,中国太保,保险业,J68,2014-21,23/05/2014,0.00799,3800,9496,,,,,43,18,10,15,120203,95
601601,中国太保,保险业,J68,2014-22,30/05/2014,0.023171,3907,10084,,,,,66,32,10,24,170486,315
601601,中国太保,保险业,J68,2014-23,06/06/2014,0.009535,3346,8703,,,,,42,15,9,18,114903,152
601601,中国太保,保险业,J68,2014-24,13/06/2014,0.0366,3939,10326,,,,,41,13,5,23,92407,74
601601,中国太保,保险业,J68,2014-25,20/06/2014,0.027335,4581,11265,,,,,69,27,12,30,193843,236
601601,中国太保,保险业,J68,2014-26,27/06/2014,-0.025499,3885,10787,20,43,6,96,73,32,18,23,185224,270
601601,中国太保,保险业,J68,2014-27,04/07/2014,0.036974,4183,10463,,,,,75,22,19,34,143873,152
601601,中国太保,保险业,J68,2014-28,11/07/2014,-0.03017,3669,9843,21,38,4,145,112,49,22,41,200048,133
601601,中国太保,保险业,J68,2014-29,18/07/2014,0.035633,3662,9584,3,19,1,51,66,29,12,25,146215,102
601601,中国太保,保险业,J68,2014-30,25/07/2014,0.093802,4909,11785,8,11,1,48,59,29,8,22,151451,199
601601,中国太保,保险业,J68,2014-31,01/08/2014,0.004594,5450,12711,,,,,64,26,13,25,142314,109
601601,中国太保,保险业,J68,2014-32,08/08/2014,-0.016768,4848,11980,,,,,67,20,18,29,140726,127
601601,中国太保,保险业,J68,2014-33,15/08/2014,0.059432,4602,12008,,,,,61,19,12,30,125915,92
601601,中国太保,保险业,J68,2014-34,22/08/2014,-0.019512,4419,11474,,,,,78,33,12,33,138767,122
601601,中国太保,保险业,J68,2014-35,29/08/2014,-0.042786,4059,11623,447,306,72,1191,109,28,18,63,165455,196
601601,中国太保,保险业,J68,2014-36,05/09/2014,0.068087,3852,10829,,,,,50,13,11,26,75435,110
601601,中国太保,保险业,J68,2014-37,12/09/2014,-0.040876,3258,9193,,,,,54,17,12,25,95755,118
601601,中国太保,保险业,J68,2014-38,19/09/2014,-0.008625,4289,11473,,,,,124,44,24,56,152611,133
601601,中国太保,保险业,J68,2014-39,26/09/2014,-0.012282,4022,11561,8,40,11,178,72,13,16,43,121636,120
601601,中国太保,保险业,J68,2014-40,30/09/2014,0.005699,,,,,,,,,,,,
601601,中国太保,保险业,J68,2014-41,10/10/2014,-0.000515,2710,8102,,,,,37,10,8,19,63001,69
601601,中国太保,保险业,J68,2014-42,17/10/2014,-0.009278,3905,10554,,,,,69,25,17,27,113525,96
601601,中国太保,保险业,J68,2014-43,24/10/2014,-0.004162,3604,10303,14,6,2,37,73,30,8,35,141679,131
601601,中国太保,保险业,J68,2014-44,31/10/2014,0.043365,4020,11761,233,212,67,995,121,32,21,68,251957,241
601601,中国太保,保险业,J68,2014-45,07/11/2014,0.006009,3936,10968,,,,,77,24,15,38,171823,147
601601,中国太保,保险业,J68,2014-46,14/11/2014,0.061722,4956,13586,,,,,144,38,30,76,314022,278
601601,中国太保,保险业,J68,2014-47,21/11/2014,-0.011252,4671,13504,,,,,185,54,31,100,377476,421
601601,中国太保,保险业,J68,2014-48,28/11/2014,0.14367,6879,18291,19,85,11,143,253,66,53,134,471272,440
601601,中国太保,保险业,J68,2014-49,05/12/2014,0.106136,8271,22884,19,33,3,55,246,69,44,133,444512,376
601601,中国太保,保险业,J68,2014-50,12/12/2014,-0.08021,9135,25190,2,7,2,65,299,81,65,153,655944,574
601601,中国太保,保险业,J68,2014-51,19/12/2014,0.085167,8107,22199,,,,,227,72,48,107,428206,379
601601,中国太保,保险业,J68,2014-52,26/12/2014,0.123545,8468,23523,,,,,360,125,57,178,738747,602
601601,中国太保,保险业,J68,2014-53,31/12/2014,0.079545,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-02,09/01/2015,-0.042724,9301,27112,,,,,481,142,128,211,1168695,1095
601601,中国太保,保险业,J68,2015-03,16/01/2015,0.09088,9384,26586,64,131,33,494,401,107,89,205,556410,771
601601,中国太保,保险业,J68,2015-04,23/01/2015,0.080937,11079,34159,,,,,774,230,176,368,1532951,1355
601601,中国太保,保险业,J68,2015-05,30/01/2015,-0.083653,12685,38510,,,,,804,227,199,378,1370205,2019
601601,中国太保,保险业,J68,2015-06,06/02/2015,-0.067345,10794,31209,,,,,507,119,161,227,815306,1357
601601,中国太保,保险业,J68,2015-07,13/02/2015,0.067715,8881,26298,,,,,325,81,113,131,411807,484
601601,中国太保,保险业,J68,2015-08,17/02/2015,0.046288,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-09,27/02/2015,-0.011491,6021,18710,,,,,164,48,45,71,336506,691
601601,中国太保,保险业,J68,2015-10,06/03/2015,-0.083115,10310,29834,,,,,464,103,129,232,703753,1041
601601,中国太保,保险业,J68,2015-11,13/03/2015,0.038035,10006,29048,,,,,375,109,84,182,618566,1718
601601,中国太保,保险业,J68,2015-12,20/03/2015,0.035115,9623,29330,,,,,394,113,106,175,859951,2128
601601,中国太保,保险业,J68,2015-13,27/03/2015,-0.053392,10719,31127,,,,,642,189,176,277,1098745,1684
601601,中国太保,保险业,J68,2015-14,03/04/2015,0.062636,13627,40831,242,190,50,846,508,144,119,245,975774,886
601601,中国太保,保险业,J68,2015-15,10/04/2015,0.051906,11392,34162,,,,,465,143,91,231,1131807,1315
601601,中国太保,保险业,J68,2015-16,17/04/2015,0.008921,12585,36455,,,,,778,217,159,402,1179875,1288
601601,中国太保,保险业,J68,2015-17,24/04/2015,-0.038961,12827,38598,,,,,873,220,230,423,1607372,2324
601601,中国太保,保险业,J68,2015-18,30/04/2015,0.00115,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-19,08/05/2015,-0.010913,14321,48263,83,76,20,404,1165,257,334,574,1884304,2739
601601,中国太保,保险业,J68,2015-20,15/05/2015,-0.028746,13210,40958,,,,,1167,284,320,563,1395551,2631
601601,中国太保,保险业,J68,2015-21,22/05/2015,0.031988,12098,37173,,,,,868,208,236,424,1056898,1512
601601,中国太保,保险业,J68,2015-22,29/05/2015,-0.066338,12533,39316,49,212,12,320,771,199,176,396,1229150,1664
601601,中国太保,保险业,J68,2015-23,05/06/2015,0.051815,12447,37942,1,7,0,39,830,192,262,376,1108579,1433
601601,中国太保,保险业,J68,2015-24,12/06/2015,0.015339,12903,39767,,,,,684,196,181,307,1017229,1344
601601,中国太保,保险业,J68,2015-25,19/06/2015,-0.155433,12031,37296,,,,,1173,264,350,559,1141584,2337
601601,中国太保,保险业,J68,2015-26,26/06/2015,-0.034744,9921,31291,,,,,567,123,187,257,602753,1006
601601,中国太保,保险业,J68,2015-27,03/07/2015,-0.021383,11677,40300,,,,,521,130,163,228,544897,964
601601,中国太保,保险业,J68,2015-28,10/07/2015,0.133285,13157,48769,,,,,683,180,189,314,632006,977
601601,中国太保,保险业,J68,2015-29,17/07/2015,-0.053021,10569,34822,,,,,555,144,169,242,668967,1210
601601,中国太保,保险业,J68,2015-30,24/07/2015,-0.033138,9686,29740,15,4,0,34,703,151,221,331,884929,1519
601601,中国太保,保险业,J68,2015-31,31/07/2015,-0.110318,9074,28713,,,,,576,119,191,266,709832,859
601601,中国太保,保险业,J68,2015-32,07/08/2015,0.007223,8268,24196,,,,,389,75,108,206,591831,584
601601,中国太保,保险业,J68,2015-33,14/08/2015,0.008765,7532,22905,,,,,332,60,118,154,721295,460
601601,中国太保,保险业,J68,2015-34,21/08/2015,-0.129937,7952,23776,,,,,532,100,157,275,315843,788
601601,中国太保,保险业,J68,2015-35,28/08/2015,0.012256,9028,27431,,,,,331,86,80,165,259341,486
601601,中国太保,保险业,J68,2015-36,02/09/2015,0.028251,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-37,11/09/2015,-0.006106,5408,17569,32,57,12,236,127,40,25,62,122171,144
601601,中国太保,保险业,J68,2015-38,18/09/2015,0.038175,5360,16571,,,,,116,45,24,47,413833,210
601601,中国太保,保险业,J68,2015-39,25/09/2015,-0.03973,4234,14333,12,4,3,40,129,46,18,65,209121,163
601601,中国太保,保险业,J68,2015-40,30/09/2015,-0.023327,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-41,09/10/2015,0.079766,2769,10221,,,,,84,23,30,31,76771,95
601601,中国太保,保险业,J68,2015-42,16/10/2015,0.03172,4205,14605,,,,,45,11,10,24,136435,58
601601,中国太保,保险业,J68,2015-43,23/10/2015,0.026294,4433,14670,,,,,74,31,16,27,498155,234
601601,中国太保,保险业,J68,2015-44,30/10/2015,-0.027986,4013,14175,,,,,101,37,29,35,371579,192
601601,中国太保,保险业,J68,2015-45,06/11/2015,0.126926,5755,18441,208,121,43,601,183,49,48,86,381589,369
601601,中国太保,保险业,J68,2015-46,13/11/2015,-0.04534,5597,17459,,,,,144,37,40,67,423824,403
601601,中国太保,保险业,J68,2015-47,20/11/2015,0.020731,4627,15875,,,,,113,39,19,55,308135,171
601601,中国太保,保险业,J68,2015-48,27/11/2015,-0.02548,4173,14595,,,,,98,38,23,37,220278,97
601601,中国太保,保险业,J68,2015-49,04/12/2015,0.054187,5072,16434,,,,,94,35,20,39,213903,120
601601,中国太保,保险业,J68,2015-50,11/12/2015,-0.021927,3894,14339,,,,,82,21,25,36,489725,127
601601,中国太保,保险业,J68,2015-51,18/12/2015,0.025358,4214,14594,,,,,117,39,21,57,520952,195
601601,中国太保,保险业,J68,2015-52,25/12/2015,0.089606,5046,16144,,,,,163,48,26,89,453942,239
601601,中国太保,保险业,J68,2015-53,31/12/2015,-0.050658,,,,,,,,,,,,
601601,中国太保,保险业,J68,2016-02,08/01/2016,-0.080042,3740,14538,,,,,68,18,18,32,215732,80
601601,中国太保,保险业,J68,2016-03,15/01/2016,-0.036158,3535,13603,,,,,91,29,20,42,329767,116
601601,中国太保,保险业,J68,2016-04,22/01/2016,-0.06526,3293,13216,,,,,178,31,62,85,455820,395
601601,中国太保,保险业,J68,2016-05,29/01/2016,-0.027174,3154,12592,,,,,99,27,30,42,307739,83
601601,中国太保,保险业,J68,2016-06,05/02/2016,-0.014611,2419,10694,,,,,70,22,17,31,460831,66
601601,中国太保,保险业,J68,2016-08,19/02/2016,0.018317,2762,11734,,,,,37,13,9,15,212635,55
601601,中国太保,保险业,J68,2016-09,26/02/2016,0.001713,2961,13082,,,,,52,12,14,26,268254,63
601601,中国太保,保险业,J68,2016-10,04/03/2016,0.075673,2975,13159,,,,,79,31,18,30,325026,74
601601,中国太保,保险业,J68,2016-11,11/03/2016,-0.021065,2905,13393,,,,,55,22,13,20,224238,65
601601,中国太保,保险业,J68,2016-12,18/03/2016,0.020706,3120,13594,,,,,104,30,30,44,447974,108
601601,中国太保,保险业,J68,2016-13,25/03/2016,0.045744,3260,13925,,,,,94,39,13,42,1510168,274
601601,中国太保,保险业,J68,2016-14,01/04/2016,0.003043,3370,14923,,,,,110,41,16,53,653893,110
601601,中国太保,保险业,J68,2016-15,08/04/2016,-0.01441,2443,11788,,,,,65,19,17,29,412780,156
